,id_str,text,screen_name,location,country,created_at,first_hashtag
304,1388644390105722887,RT @PlutoVor: They would never call Joe Biden a racist. Because he is one. That is the mind freak that they use. They put a racist to core…,5mutmeg,,,2021-05-01 23:59:57,
305,1388644389975691266,"Ok world
don’t you think this world and conversation has gotten  too complicated   I was terrified once I would off… https://t.co/4anZrw8KND",JanieEv21557610,,,2021-05-01 23:59:56,
306,1388644389749202947,#MayDay #MayDay there is a #Coup in the @WhiteHouse #CCP has installed a criminal imposter https://t.co/PkuMxctr07,deplorableYaYa,,,2021-05-01 23:59:56,MayDay
307,1388644389740756994,Exactly what is happening now. People have been duped by the media into allowing it because of a disease and the De… https://t.co/y3pHkAthSj,gcanderson57,,,2021-05-01 23:59:56,
308,1388644389694623749,For The amount of times I hear “ you’re such a bitch ” I would probably be rich by now,dannyzapien1,,,2021-05-01 23:59:56,
309,1388644389585657860,RT @KFosterStomberg: The underside of the Washington St bridge has taken a strong anti-NFT stance https://t.co/NsRjpllXg3,biancacoira,,,2021-05-01 23:59:56,
310,1388644389564547075,Technically the letter t can be looked at as a t. (Lsat prep stuff),Keltonsorenson5,,,2021-05-01 23:59:56,
311,1388644389514211328,RT @DineshDSouza: Fantastic to see this left-wing professor put on leave for haranguing a student with misinformation about the origins of…,MichaelRiz,,,2021-05-01 23:59:56,
312,1388644389371715589,"RT @cagrown5: Chaos is coming. 
The left will come unglued when proof Biden did NOT win AZ is a FACT. Then other swing states will follow.…",picklesoi812,,,2021-05-01 23:59:56,
313,1388644389338042370,"RT @RitaPanahi: “You don’t have to be a white supremacist, you can be better.” 

Powerful message to the race-baiting Left who engage in th…",jamerpalms,,,2021-05-01 23:59:56,
314,1388644389304496135,RT @WildHeartEsport: We start of the season with a clean 3-0! GG's to @Chilly_Mountain as we look towards our match next week against @GGSi…,GOONGGWP,,,2021-05-01 23:59:56,
315,1388644389283581953,"RT @PurpleDogecoin: 🔥GIVEAWAY🔥

I will send 100 #dogecoin to one random person who will:

- LIKE this post
- RETWEET this post
- FOLLOW my…",henryy1214,,,2021-05-01 23:59:56,dogecoin
316,1388644389174464514,RT @jungkookworm: the way this fandom refuses to let go of hyyh era... a lot of you long for a youth you never had and it shows,kkyumornin,,,2021-05-01 23:59:56,
317,1388644389141028865,Can't find the strength or energy to put a game on. So I'm going to make myself laugh with 2 bad but very hilarious… https://t.co/7ZBiTHTafU,AlpineJennifer,,,2021-05-01 23:59:56,
318,1388644389057187846,@LowLife_Mack Damn. I’m a go to The mall at 730/800 ass person.,imEDF,,,2021-05-01 23:59:56,
319,1388644389057089538,"@J_Pickup6 Yeah no I understand 😞, also some other questions, no Zion? I don’t think bam gonna moved to a 4, and ar… https://t.co/UxeqUTkFqH",Ashcoolyo,,,2021-05-01 23:59:56,
320,1388644389015097348,"RT @theseoulstory: Happy birthday to the all-rounder BTOB Yook Sungjae! 🎂🎉

Hope you are doing well in the army. Take care of your health a…",dochiee26,,,2021-05-01 23:59:56,
321,1388644389006815235,"RT @dailywesper: she’s an icon, she’s a legend, and she IS the moment. https://t.co/yhR3Y6jjIR",WeMeetinParis,,,2021-05-01 23:59:56,
322,1388644388918611969,@PreetBharara @JoyceWhiteVance Betcha an simple inquiry would reveal a story behind the dandelion picking. Maybe he… https://t.co/pgJ82LweOi,GLeeRoberts1,,,2021-05-01 23:59:56,
323,1388644388880912384,"Two pandemics: as we ease up, virus sweeps the world’s poor https://t.co/aeOcYTxXmQ 
the real pandemic is F-E-A-R",lescrooge,,,2021-05-01 23:59:56,
324,1388644388750954499,"RT @TheRealBuzz: Mike was the best of America, someone who instinctively put himself out for others, a lifetime commitment. He felt no miss…",v44n2,,,2021-05-01 23:59:56,
325,1388644388532854786,"@jimearl666 Frankly, there something about the snap of a Maine red hot dog or the taste of a hot dog at Fenway Park in July.",Caoimhin_A,,,2021-05-01 23:59:56,
326,1388644388473958404,RT @ProudSocialist: You work for the newspaper owned by the richest man in the world and you’re dunking on a podcaster who holds politician…,Fiorella_im,,,2021-05-01 23:59:56,
327,1388644388390248451,RT @Electra: I grew up in cod lobbies and I know how to take trash talk. But there’s a BIG difference between trash talk and blatant sexism…,hannahb69_,,,2021-05-01 23:59:56,
328,1388644388314750977,"RT @shekinah1313: NC HB558, sponsored by Reps. Larry Pittman &amp; Keith Kidwell, would  prohibit govt mandated COVID 💉s and 💉 passports in NC.…",POSITIVECAT6961,,,2021-05-01 23:59:56,
329,1388644388306305029,"RT @julieaekim: Today is the 1st day of asian american &amp; pacific islander heritage month 

Thinking of all of us who are holding a lot of p…",SusanNavarre,,,2021-05-01 23:59:56,
330,1388644388230688768,RT @ThatsFootballTV: Manchester City are considering the sale of Raheem Sterling in order to facilitate a move for Erling Haaland and Jack…,sentosabahari8,,,2021-05-01 23:59:56,
331,1388644388222480387,"RT @ARMYMAGofficial: While we gear up for @BTS_twt latest comeback:

#BTSARMY can find a beautiful place to get lost in our latest Issue of…",MoreThan7WithU,,,2021-05-01 23:59:56,BTSARMY
332,1388644388176269314,RT @richardhine: Mike Huckabee had a bigger problem with the  Obamas for letting their daughters listen to  Beyonce than he did with Josh D…,tmbrown327,,,2021-05-01 23:59:56,
333,1388644388167901186,RT @zerohedge: Munger: “The millennial generation is going to have a hell of a time getting rich compared to our generation”,txwbo864,,,2021-05-01 23:59:56,
334,1388644388096462849,Wolves have 5 current thunderbolts playing for us when they don’t get a game for the Tbolts which is cool ...yester… https://t.co/AS9BfZfdGl,SallyGearing,,,2021-05-01 23:59:56,
335,1388644388084068355,"RT @aarthnuuz: AARTH NUUZ (May 01, 2021) It was reported in April 2021 in the EA EARTH media that New York was short 89 votes and thus lost…",HARJGTHEONEDBA,,,2021-05-01 23:59:56,
336,1388644388079734786,RT @pppaannn2: May the joy that you have spread in the past come back to you on this day. Wishing you a very happy birthday.🎂❤️ #CherprangB…,2Chertoon,,,2021-05-01 23:59:56,
337,1388644388037931012,"RT @Nue_Nancy: Q : If you can work with anyone , who would you like to collab with 

Mew : Anyone? , Can true help contact IU(?) 
I'm a fan…",Isabella_t33,,,2021-05-01 23:59:56,
338,1388644388029362179,RT @modooborahae: I can’t stop laughing when he realized it was his own song. (There was a Jungkook ad with Euphoria as the BGM at the KBS…,ManishaPurples,,,2021-05-01 23:59:56,
339,1388644388004253697,"Ⓓ-②④: 𝙵𝚊𝚟𝚘𝚛𝚒𝚝𝚎 𝚃𝚒𝚝𝚕𝚎 𝚃𝚛𝚊𝚌𝚔

Pretty U has a special place in my heart. Even now, when I think about the lyrics, it s… https://t.co/EsqzjJI51b",pclrwonu,,,2021-05-01 23:59:56,
340,1388644387958239234,RT @radiantbutch: for the record if you or your non-binary group of friends affectionately uses “they/them” as a noun or identifier that is…,CreatorTan,,,2021-05-01 23:59:56,
341,1388644387907768325,"RT @iamsanajamal: The Prophet (ﷺ) said: 

""There is a gate in Paradise called Ar-Raiyyaan and those who observe Saum (fast) will enter thro…",Rafique_techie,,,2021-05-01 23:59:56,
342,1388644387899510785,"RT @Louis_Allday: In May 2003, Dr David Kelly told a BBC journalist that Alastair Campbell had personally added the invented ‘45 minute’ WM…",HumanitarianPR,,,2021-05-01 23:59:56,
343,1388644387878412289,"RT @jacobinmag: Since we're just an hour away, here's a quick thread of #MayDay posters from around the world. 

A Garland for May Day, Wal…",KieransArtHorde,,,2021-05-01 23:59:56,MayDay
344,1388644387861635072,"if you say you're not gonna entertain it and move on with your life, you are a complete dickhead. even if you try t… https://t.co/dNeqYEsWui",formulanicole,,,2021-05-01 23:59:56,
345,1388644387811332099,"RT @DoctorFishbones: Nancy Pelosi, Chuck Schumer, and Joe Biden have a combined 120 years in office and the media is telling me we have tur…",PeteyBrian,,,2021-05-01 23:59:56,
346,1388644387781943299,@sourfingerz YES she’s a great character and she doesn’t deserve all the hate :(,B4TGIRLS,,,2021-05-01 23:59:56,
347,1388644387744268289,"RT @iRanaIrfan: Dear Pakistanis,
Let's join;

#کرپٹ_کو_کیوں_چھوڑ_دیا

""The nations prior to you were destroyed because if a noble amongst t…",Syedataseer3,,,2021-05-01 23:59:56,کرپٹ_کو_کیوں_چھوڑ_دیا
348,1388644387735982087,"RT @ProfRobStew: DARK MATTER ISN'T *PARTICLES.*

It's merely an ALTERED STATE of #GRAVITY. 😉🙏

""To make a measurement of THE PHOTON once wi…",Px_dasmulher2,,,2021-05-01 23:59:56,GRAVITY
349,1388644387677253632,RT @wnrstweets: relax. you’ll figure that thing out. you’ll make the deadline. it will make sense. your heart will heal. you will feel a lo…,bshbsh191,,,2021-05-01 23:59:56,
350,1388644387643666437,@tannieglobal i finished in the top 200 😁 im a winner https://t.co/S3boPWrZan,hopesworld20,,,2021-05-01 23:59:56,
351,1388644387454922756,The gym cause baby boy be getting to see like a salad https://t.co/dgB7PZHzKm,ViaDev_,,,2021-05-01 23:59:56,
352,1388644387408728067,"RT @WorldofOutlaws: A whole new definition to bullring brawl.

Tensions from last night carried over to today as Aaron Reutzel and Wayne Jo…",TTBGYT,,,2021-05-01 23:59:56,
353,1388644387337371648,"RT @penguinpromotes: 💵| $10 | php | idr 

• follow @Nadeshiko_coin
• retweet + join tg 👇🏻 (reply proof)
https://t.co/dqNOSSPyah

—ends in 1…",mississippirieg,,,2021-05-01 23:59:56,
354,1388644387312181256,"RT @byeoongcheol: If given the chance, Josh's goal when he comes to the states, aside from meeting his relatives, is see the A’TIN US Fanba…",KikoNonoy,,,2021-05-01 23:59:56,
355,1388644387240910848,"RT @jongseongflirts: digitals is the most important criteria in music shows. please those engenes who aren't part of the streaming team, pl…",stan3nhypenn,,,2021-05-01 23:59:56,
356,1388644387236683780,RT @KevinKileyCA: 87 percent of Californians say the quality of public education is a problem. Trapping kids in failing schools is  a busin…,dakajoza,,,2021-05-01 23:59:56,
357,1388644387228426242,RT @NewsHawksLive: Botswana and Zambia will officially open the new US$260m Kazungula Bridge on 10 May. The 923-metre-long bridge over the…,JrKambewa,,,2021-05-01 23:59:56,
358,1388644387169599489,"@JACE_kpop •Im from the US
• #NCT2020 #NCT_RESONANCE 
• I would like volcano as a music video!

Thank you so much for creating this ❤️☺️",nessa95_,,,2021-05-01 23:59:56,NCT2020
359,1388644386951647236,RT @ewarren: The bottom 99 percent paid 7.2% of their total wealth in taxes last year. But the top one-tenth of one percent—the top million…,esooM191353,,,2021-05-01 23:59:56,
360,1388644386943217666,"@NYDailyNews While I’m grateful for this coverage, it’s important to note that folks rallying for a safe and equita… https://t.co/zgEF1Fh9pc",AfrocenCHICK,,,2021-05-01 23:59:56,
361,1388644386930675713,RT @nytimes: A Republican state legislator from Oregon who was captured on surveillance video allowing demonstrators to enter the State Cap…,kjelenfy,,,2021-05-01 23:59:56,
362,1388644386859372553,"RT @CullenGardepe: Hey y'all, here's one of the things I've been working on. 💖

Thank you, MSB, for the commission/chance to paint one of m…",CosmicSuplex,,,2021-05-01 23:59:56,
363,1388644386746114048,@CatsareBaguette @Techy_Marvel @magpie_mama A very lame riposte. They were the first to really embrace privatisatio… https://t.co/B7weJz0s2t,BroHarperBantam,,,2021-05-01 23:59:56,
364,1388644386720808962,"RT @SolApeFinance: ❗️HELLO SOLANA❗️ 

Announcing $SOLAPE. A Deflationary protocol built on the $SOL blockchain! No Presale, No Discord ""OG""…",richie_dav,,,2021-05-01 23:59:56,
365,1388644386687229956,Milf in the parking lot just got in a small car accident and she’s mad at some guy who hit her &amp; her being mad is k… https://t.co/YWmZscTRX6,shakeyourkittyy,,,2021-05-01 23:59:56,
366,1388644386641219584,"RT @affleckquine: To those who might think their granny is a bit staid. This is how we were over 50 years ago, micro mini skirts. driving m…",ardmamma,,,2021-05-01 23:59:56,
367,1388644386548899840,"RT @LSUwbkb: The first pitch at Alex Box is in 🔥

@KimMulkey is a natural https://t.co/fLZ1A6lLeK",ashleyellis92,,,2021-05-01 23:59:56,
368,1388644386532102147,"""Fuuuaaah that was good workout~""

The demon relaxed a little on the bench. Grabbing the water bottle nearby and ta… https://t.co/geHFQkQ0kJ",hornedmenace,,,2021-05-01 23:59:56,
369,1388644386452295680,RT @arfilaamba: History will remember the work done by @IYC  @srinivasiyc and his team. They have been a ray of hope in these hopeless time…,rahuldhayal4,,,2021-05-01 23:59:56,
370,1388644386423123982,"""...but for the belief that the way of England is necessarily the way to commercial success and prosperity, undoubt… https://t.co/FOE8DS4e0o",avgvstb,,,2021-05-01 23:59:56,
371,1388644386343374850,"RT @1D_Amelie: Good Night. It was a crazy Day but a good Day... Hope you also had a good Day. Love y'all. xx
I vote #Louies for #BestFanArm…",votarxlou,,,2021-05-01 23:59:56,Louies
372,1388644386276208649,"RT @DisguisedToast: The End of an Era.

After uploading among us videos EVERY single day for the past 8 months, I have finally run out of a…",Explosive_Seal,,,2021-05-01 23:59:56,
373,1388644386267881476,"@KyleKashuv I wonder if they forced the baby to put on a mask.

https://t.co/D4Vv9MpDku",J_Jammer,,,2021-05-01 23:59:56,
374,1388644386209140746,"RT @CFBONFOX: With no Michigan State players selected in this year's draft, only @GatorsFB, @UMichFootball and @USC_FB have had a player pi…",hobeywan14,,,2021-05-01 23:59:56,
375,1388644386137804801,Roger Maris：Maybe I'm not a great man but I damn well want to break the record.,baseball_quote9,,,2021-05-01 23:59:56,
376,1388644386116935686,@ShermanKraig Holy hell what a steal! I personally thought he would’ve been gone way before the 7th but according t… https://t.co/NenwDfDRgW,Sherm019,,,2021-05-01 23:59:56,
377,1388644386116935682,"RT @NIMattyy: LOL the story line was great, What else do u want, a full 3 hour movie? Who wrote this 😭😭",KingYeosang,,,2021-05-01 23:59:56,
378,1388644386095828992,"@Eternunique @MattsLPAdventur People were so ready to judge Let's Go.

Okay, personally, I don't want a Let's Go To… https://t.co/lRzyOwNDFQ",Saxdude26,,,2021-05-01 23:59:56,
379,1388644386066636800,"The #SherlockHolmes Exhibition at @sciencemuseumok is incredible! The detail of the set design, the props on displa… https://t.co/olrZa5vT6J",MissMarciePants,,,2021-05-01 23:59:56,SherlockHolmes
380,1388644386066608133,"RT @archtoronto: #DidYouknow? The month of #May is dedicated to the Blessed Virgin Mary. We ask Mary, our Mother, to help us to pray with a…",StDominicDP,,,2021-05-01 23:59:56,DidYouknow
381,1388644385835868160,"RT @0nlythemoon: not them calling david bowie ""this person"" and saying he didn't have a big impact on the music industry IM SO DONE PLS htt…",signoftimes28,,,2021-05-01 23:59:56,
382,1388644385819140102,"RT @mikegalsworthy: Dear Lord, what a terrible piece.

And very much what you’d expect from ⁦@bbclaurak⁩.

Johnson is quite literally the b…",Laurence_in_EU,,,2021-05-01 23:59:56,
383,1388644385747836929,RT @taylorswift13: CONGRATS @lanawilson 😇😇😇 !!! And a million hugs to the fans who made this happen!,swiftiesupreme,,,2021-05-01 23:59:55,
384,1388644385735135234,"RT @TomPelissero: The #Browns are signing former Florida State DT Marvin Wilson to a huge rookie free-agent deal that includes a $30,000 si…",Tay_AskAboutMe,,,2021-05-01 23:59:55,Browns
385,1388644385609306112,2/2: in regards to the rise in racism our AAPI community is facing &amp; dealing with to this day. Thank you for lettin… https://t.co/ahRLKSqBM9,Miss_Botello,,,2021-05-01 23:59:55,
386,1388644385563234308,"RT @sleepisocialist: Pretty insane that the catalyst for May Day, the Haymarket massacre, happened in Chicago &amp; the US still doesnt recogni…",alymadeerah,,,2021-05-01 23:59:55,
387,1388644385538068482,"Juicy a$$ the one you’ll never have a chance with 🧁🖤

findom https://t.co/FuElZ3eVFa",kyjbaeex,,,2021-05-01 23:59:55,
388,1388644385537945603,"RT @sweetenedleigh: i feel like as a fandom we’ve done all we can for confetti and no matter how hard we work, we’ll just keep getting the…",lm_mixer_jt,,,2021-05-01 23:59:55,
389,1388644385492017159,"RT @DavidLimbaugh: Why — yes, please tell me why — Trump hating Republicans are just now coming to the realization that Biden is a fraud an…",safehaven143,,,2021-05-01 23:59:55,
390,1388644385483542534,Gotta save up put a rock on her finger that’s the only way to know you’ll keep her,HoodFairyGodMuv,,,2021-05-01 23:59:55,
391,1388644385470963719,@IndyCar @TXMotorSpeedway @scottdixon9 @AlexPalou @ColtonHerta @jack_harvey42 @AlexanderRossi @smclaughlin93 Please… https://t.co/4gLDJcEB7e,pressleymatthew,,,2021-05-01 23:59:55,
392,1388644385458475011,"I am the only one between my siblings who doesn't get really bad acid reflux (elite), so naturally I have to flex b… https://t.co/ZNNulidF3g",danipaniq,,,2021-05-01 23:59:55,
393,1388644385416388608,RT @popcornbutter17: @scientificrealm He’s a lawyer! Should know better! But both the former guy and Giuliani are pulling the strings in th…,tko805,,,2021-05-01 23:59:55,
394,1388644385399746562,"RT @K_PoBlah: YO @souljaboy, the team at @hokkaiduinu has a big offer ready for you. Board of Directors seat + a big bag of $HOKK equity.…",killamanjambo,,,2021-05-01 23:59:55,
395,1388644385357811713,"@slickrick316 @JoshuaBrunson17 @jasonjwilde Again... why is the FO to blame and not 12? 

Show me the team with a m… https://t.co/6z0NJgWP6p",zkirchenwitz,,,2021-05-01 23:59:55,
396,1388644385311666176,"RT @JustinM_NFL: The #49ers are signing former UAB WR Austin Watkins Jr., per source. #NFLDraft 

One of my favorite ""sleeper"" WR's in this…",JoshTice6,,,2021-05-01 23:59:55,49ers
397,1388644385278005249,"For one thing it fills a longstanding void in the global economy for a more independent, international currency med… https://t.co/KivKTpx63z",ZephyrAugustus,,,2021-05-01 23:59:55,
398,1388644385265315842,"SOLD

it was gone in 1 minute 😅

@thedakshdawar might be the fastest hands around!

all da dollies are SOLD OUT AGA… https://t.co/5oHLO7gAzi",VoodooDollsNFT,,,2021-05-01 23:59:55,
399,1388644385143894018,@SethAbramson This obvious 'demential loop' is actually painful to listen to while the crowd doesn't even have a clue....,twzzler2,,,2021-05-01 23:59:55,
400,1388644385106153472,"RT @Its_Noori1: Hamid why are you silent?

If you really consider yourself a biased journalist then you will definitely share Bashir Memon'…",AmjadAl30594075,,,2021-05-01 23:59:55,
401,1388644384980324358,@cbschicago Wait until the name change causes people to look up Dusable and not find much of anything. And there is… https://t.co/WxpZ68cdyd,flipillinoisred,,,2021-05-01 23:59:55,
402,1388644384955043843,"A privilege to witness Paschal celebration at the Greek Orthodox Community of St John the Baptist, London. https://t.co/lQChd1Esjd",TimothyEzat,,,2021-05-01 23:59:55,
403,1388644384942526465,"RT @fapsnnaps: after many hospital &amp; doc visit they found out i have a tumor &amp; im due for surgery soon, ive been out of work for about 3 we…",reiplusneppy,,,2021-05-01 23:59:55,
404,1388644384690802692,"RT @LeBronfactcheck: By MJ stans logic, he clearly is. Undefeated in the finals and more championships. It's a no brainer.",Up_Next7,,,2021-05-01 23:59:55,
405,1388644384623661060,@iloveashemusic a pair of frozen hands to hold oh she’s so souther so she feels the cold,ot5elena,,,2021-05-01 23:59:55,
406,1388644384388771840,"RT @inquestioner: Cowin App chief says, he is not responsible if his app gives people a slot in a particular centre but vaccines are not av…",BilalIndian2,,,2021-05-01 23:59:55,
407,1388644384380489731,"RT @HayesGardner: About 40 people are gathered at the intersection of Broadway and Baxter in #Louisville, a few miles from where the Kentuc…",RIPvanw82284082,,,2021-05-01 23:59:55,Louisville
408,1388644384376229889,"RT @ACTBrigitte: Five police officers were killed in the line of duty this week and the media is SILENT. 

America does not have a policing…",Titannup,,,2021-05-01 23:59:55,
409,1388644384338432000,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, USA Parking is looking fo… https://t.co/gViWDtd8IC",JoinUSAParking,,,2021-05-01 23:59:55,parking
410,1388644384313204736,"RT @BRUTALKINKS: “why would i fuck a dirty, used cunt and have you enjoy it when you don’t deserve it?” the dom slaps their hard length ove…",Scrapsitter,,,2021-05-01 23:59:55,
411,1388644384292294657,"RT @Zenthon14: Here is a thread of my first custom: The Core Zanspine.
#gunpla https://t.co/EV8IxikV5b",laifu_tan,,,2021-05-01 23:59:55,gunpla
412,1388644384271437841,"RT @visegrad24: On International Workers Day, as we celebrate labourers across the world, let us not forget the ideologues who imposed a ce…",IvanDragoTWR,,,2021-05-01 23:59:55,
413,1388644384271437834,"RT @RobertMaguire_: This is the second Republican lawmaker in Kansas to be arrested this year, and, hoo boy, it would be impossible to conv…",MelissaPaige03,,,2021-05-01 23:59:55,
414,1388644384212766725,RT @ihaveeczema: imagine if you were like “those flash ads w/ the smileys that say ‘congratulations! you won!’ are a scam you dont actually…,andromedamn,,,2021-05-01 23:59:55,
415,1388644384212721665,@a_simple_tailor Although I imagine if you showed up to it with no mask you'd fail the test automatically,weldmechengguy,,,2021-05-01 23:59:55,
416,1388644384200171520,RT @nicktothecore74: My Mum has just had a call from her friend Marjorie to inform her that their good friend Ted who had a severe adverse…,andypearson01,,,2021-05-01 23:59:55,
417,1388644384158232576,I’m so afraid to request to talk during a orbit space bc Ik someone is gonna try to argue with me or bring up past… https://t.co/t80QDvttBC,ramontheworld_,,,2021-05-01 23:59:55,
418,1388644384086937603,"RT @kylegriffin1: Attorney General Merrick Garland is quickly negating the Trump admin's law enforcement legacy, dismaying conservatives wi…",Tired2Iam,,,2021-05-01 23:59:55,
419,1388644384036593667,"@NikiKiji I actually only got 3 drinks so I still have a lot left over

The Wheel didn't land on take a shot very much XD",NoctuaEarly,,,2021-05-01 23:59:55,
420,1388644384027992068,@JRehling @DrGJackBrown The man with so much money he has a car elevator and a dancing horse is a communist... mmmkay,Dolly_Martella,,,2021-05-01 23:59:55,
421,1388644383998763008,@muwxguy But bacon might be a scent that can get through the mask.,BrianThompsonWx,,,2021-05-01 23:59:55,
422,1388644383919050753,RT @AnnaGraceWood: Too many churches are run more like a business and less like the body of Christ.,Kellyjdwyer2,,,2021-05-01 23:59:55,
423,1388644383898095621,"RT @mmun22: I sold my first picture book!!!  A dream in the making for 30...yes, 30 years!  And did someone mention possible series...yes,…",solmullersch,,,2021-05-01 23:59:55,
424,1388644383893958660,"RT @iIyunie: engenes, this doesnt end here, we still need to increase our views, create a huge gap in the votings &amp; maintain the chart, its…",RYUKAMEL,,,2021-05-01 23:59:55,
425,1388644383818276866,"@OrtegasGoon @funkmacker Colby’s a beast and as tough as they come, but what argument is there for him winning the… https://t.co/g0dHIYUbUh",ScottyTalksMMA,,,2021-05-01 23:59:55,
426,1388644383755411461,RT @TPCI_: India is seeing a surge in orders from the Middle East for a variety of food products as demand rises – a bright spot as several…,us_core,,,2021-05-01 23:59:55,
427,1388644383667404804,"RT @TrangNg10398947: Good Mewning!!🌞🌞
The secret to being healthy both mentally and physically is not to blame the past or fear the future,…",KSismyworld,,,2021-05-01 23:59:55,
428,1388644383503921153,"RT @DavidLimbaugh: Why — yes, please tell me why — Trump hating Republicans are just now coming to the realization that Biden is a fraud an…",culperble,,,2021-05-01 23:59:55,
429,1388644383503831040,"RT @katlyyons: Since we’re holding the food service industry’s feet to the fire already, can we overhaul the idea that cashiers/servers/etc…",AndreaRock97,,,2021-05-01 23:59:55,
430,1388644383474348032,"RT @ajhan: INVINCIBLE, THE BOYS, and JUSTICE LEAGUE have made me realize what the Avengers are missing and that’s a guy who’s a fish",johngld,,,2021-05-01 23:59:55,
431,1388644383428202496,"RT @DrTomFrieden: Globally, the end of the pandemic isn't near.
 
More than a million lives depend on improving our response quickly.
 
Don…",krazykrash,,,2021-05-01 23:59:55,
432,1388644383411642368,RT @davidsirota: Glad this article in mid 2020 sparked the anti-austerity pushback after Biden’s top aide said there would be no money to s…,DaremstrSpoodle,,,2021-05-01 23:59:55,
433,1388644383361220610,"Check out this book: ""A Very Dangerous Woman: The Lives, Loves and Lies of Russia's Most Seductive Spy"" by Deborah… https://t.co/5yPbXKxTcX",Orgetorix,,,2021-05-01 23:59:55,
434,1388644383357116416,RT @incogneato_art: A (very late) gift for @BronxDen I did in the most recent drawpile. https://t.co/I413r1mCHp,D_BigRedMachine,,,2021-05-01 23:59:55,
435,1388644383281528833,"@nicoIasmathis Maybe I’m making it a bigger thing in my head. But before, we’ve only spoken a few words over the ye… https://t.co/fpCTA5LTqJ",agstnsb,,,2021-05-01 23:59:55,
436,1388644383264854020,RT @davidhogg111: I will never forget the time a “fiscally conservative” President forced Secret Service and other US government officials…,chezrabbits,,,2021-05-01 23:59:55,
437,1388644383143067648,RT @H7Hadyl: Happy birthday 🎉💐wish you all the best 🌹💕I loved you and I love you and I will always love you so lets stay toghter for a long…,JhonaalynP,,,2021-05-01 23:59:55,
438,1388644383046569989,RT @Unbreakable_Pub: We made it to Gold bestseller right at the end of April! What a great way to kick off #AAPIHeritageMonth! Help us cele…,cherrydrop,,,2021-05-01 23:59:55,AAPIHeritageMonth
439,1388644383008903168,"RT @MayorWilliamsJA: @jordanfibonacci To answer, we would need much more than a tweet. Im sure you are also very smart so I’m sure you see…",BrayForJade,,,2021-05-01 23:59:55,
440,1388644382975447045,"RT @NaijaFlyingDr: She joined the Nigeria Air Force in 2010, and was “brutally raped”&amp; beated till comatose by her superior officer, B. S V…",LightHouse3040,,,2021-05-01 23:59:55,
441,1388644382954377218,"Teams that got ahead of this, keeping their trainers/coaches, setting up live ABs with facilities, staying in touch… https://t.co/uRlWZXez5C",drivelinebases,"Nevada, USA",United States,2021-05-01 23:59:55,
442,1388644382883074051,"RT @LayomiOmowunmi: This is a new month, pls fams help me to start up my shop this new month,I don't want to sell the container again, pls…",MichaelOjori,,,2021-05-01 23:59:55,
443,1388644382866214915,"The showrunners literally put it in at the last second, with no development or even a goddamn conversation between… https://t.co/qrXra5qaof",fan_tashia,,,2021-05-01 23:59:55,
444,1388644382786654213,"RT @singermanglifan: Beauty is not in the face
Beauty is a light in the Heart
#Mangli https://t.co/6TD4e46gvy",Gurupra09276390,,,2021-05-01 23:59:55,Mangli
445,1388644382736330756,"@TrustPad
⚡ The First Decentralized Multi-chain IDO #launchpad that provides a fair, seamless and safe fundraise fo… https://t.co/FZjj3PeI6G",XLargefithian,,,2021-05-01 23:59:55,launchpad
446,1388644382719496194,"@SCDOTPress whoever came up with the split lane b.s. on i85 your mother is a hoe.
I sat at a stand still from 10:30am to 6pm",cklineberger,,,2021-05-01 23:59:55,
447,1388644382702723072,RT @DRUNKONSELENUR: I love selena so much the way she’s advocating for mental health honestly makes me feel so seen dealing with mental hea…,Unravelmee,,,2021-05-01 23:59:55,
448,1388644382685892609,"| think this is a good airdrop, not for promotion or make some recomendation, that the choice is ours. But I believ… https://t.co/16BDHVemED",YusrilBaharsyah,,,2021-05-01 23:59:55,
449,1388644382685810688,"RT @MrKRudd: There's a story in Murdoch's papers today, sustaining their character assassination campaign, this time through my brother. I’…",sharanjit,,,2021-05-01 23:59:55,
450,1388644382593536004,"RT @zryanverse: If Filipinos will vote for Manny Pacquiao, Bong Go or Sarah Duterte in 2022 let’s give up the pretense of being a country.…",ELORAGDL,,,2021-05-01 23:59:55,
451,1388644382576975873,"RT @gnmirmd: Nature meets nature:Nature of BJP meets it match in the nature of Covid-19– brutal, ruthless, barbaric and relentless! BJP fai…",mojkashir,,,2021-05-01 23:59:55,
452,1388644382514065408,Congrats. The NFL just got a man and player who has great character and passion for the game. Looking forward in wa… https://t.co/bcz9h47vnp,ScottGil8719,,,2021-05-01 23:59:55,
453,1388644382442758151,GOAL!!! RUST!!! WHAT A PLAY!!! He scores his 2nd of the game for his 100th career goal! #InBryanWeRust,PensInsideScoop,,,2021-05-01 23:59:55,InBryanWeRust
454,1388644382396583938,"RT @DonovanTyee: @IamTabithaBrown needs her own talk show!

I am worn out from all the negativity I wake up to every day. We need a show th…",LafizzyD,,,2021-05-01 23:59:55,
455,1388644382354681860,not shown but i had to stack a digital camera on top of the mamiya and display live view through my phone just to make sure i was in frame,pat__jpg,,,2021-05-01 23:59:55,
456,1388644382312697862,"RT @joffeorama: Do you remember the nintendo wii, Brendan? It had those little avatars. You could become anyone. Anyway don't live like me,…",draqqons,,,2021-05-01 23:59:55,
